geometry;name;indexOfID;id
MULTIPOLYGON(((7188078.65736348 668000.897574829,7188133.09090605 668004.818303768,7188130.74622001 668023.985606489,7188130.1099483 668028.796926804,7188077.2656274 668026.24417298,7188078.65736348 668000.897574829)));La Cumbre Condomínio;1013;3074
MULTIPOLYGON(((7188206.739398 667513.506936521,7188399.92383658 667570.962164352,7188378.53533979 667613.294785778,7188458.93321563 667646.736039863,7188454.55884593 667658.151374277,7188431.38334098 667660.810017371,7188421.16998709 667670.512425743,7188374.41885618 667734.481988708,7188349.17027278 667720.402798576,7188308.21505314 667713.240807863,7188309.74705396 667694.354858867,7188241.89349876 667647.306519941,7188178.19414505 667610.019493419,7188189.84091043 667570.674854461,7188201.5969093 667574.061250008,7188204.40721022 667563.693081323,7188207.78347 667551.470655925,7188196.28313451 667548.902422781,7188206.739398 667513.506936521)));Condomínio Giardino Allegro;1014;3075
MULTIPOLYGON(((7188308.21505314 667713.240807863,7188349.17027278 667720.402798576,7188374.49813015 667763.610435655,7188332.40656168 667811.04667304,7188351.11888148 667857.039230343,7188346.94016411 667857.218407949,7188332.03819004 667868.88431909,7188323.09078553 667857.061158348,7188311.80852514 667856.547867323,7188309.13783415 667837.116385552,7188285.38025807 667822.522440566,7188241.05783188 667807.339540027,7188238.7435477 667774.450745202,7188260.37627991 667776.461611896,7188295.48214741 667793.380533023,7188308.21505314 667713.240807863)));Villa Risseto;1015;3077
MULTIPOLYGON(((7188503.04887589 667623.471441612,7188519.4548942 667691.862322336,7188499.88659418 667707.283566847,7188477.06130437 667734.234668711,7188470.12020325 667731.179872579,7188464.16227314 667691.976821954,7188467.81331451 667657.753408656,7188469.07102786 667641.308721072,7188479.99936753 667625.79970772,7188503.04887589 667623.471441612)));Villa Ferrara;1016;3078
MULTIPOLYGON(((7188427.7630909 667880.544706205,7188479.39744353 667885.949209339,7188539.73485815 667915.63009266,7188525.5251738 667933.945322279,7188430.84726717 667936.896634191,7188421.90473366 667914.056231597,7188410.94681981 667885.827975593,7188427.7630909 667880.544706205)));Condomínio Campo Dei Fiori;1017;3079
MULTIPOLYGON(((7188720.32946807 665956.698916115,7188718.45178606 665979.555448127,7188535.67153049 665995.034698476,7188534.91881773 665973.474065285,7188720.32946807 665956.698916115)));Residencial Monte Carlo;1018;3084
MULTIPOLYGON(((7188687.40382419 666383.933333482,7188697.85397043 666437.297971421,7188643.09168438 666450.071466941,7188627.24754188 666401.99286854,7188687.40382419 666383.933333482)));Acesso Curso e Colégio;1019;3104
MULTIPOLYGON(((7189016.49568429 666056.698737584,7189029.7211556 666058.633088857,7189028.17080001 666069.339679859,7189014.94532964 666067.405318047,7189016.49568429 666056.698737584)));24;1020;3134
MULTIPOLYGON(((7189044.06074021 666060.953498685,7189055.30116691 666062.158996716,7189054.04701843 666073.996181199,7189042.80659224 666072.790673225,7189044.06074021 666060.953498685)));21;1021;3135
MULTIPOLYGON(((7189070.16383171 666050.842191419,7189083.03000029 666052.269012554,7189081.80560114 666063.492824383,7189068.9282324 666062.075915708,7189070.16383171 666050.842191419)));13;1022;3139
MULTIPOLYGON(((7189075.04553039 666064.586475611,7189083.91237623 666066.024239051,7189082.19526304 666078.570107648,7189064.4526178 666076.418898307,7189064.99606517 666070.99229174,7189067.3966563 666071.263451256,7189067.93724102 666066.068227513,7189074.66272987 666066.875815535,7189075.04553039 666064.586475611)));14;1023;3140
MULTIPOLYGON(((7189072.63423932 666080.4139359,7189081.28142201 666081.698068043,7189079.56329312 666093.428920977,7189065.33186422 666091.321106271,7189066.75953134 666081.578894282,7189072.3437786 666082.40256525,7189072.63423932 666080.4139359)));15;1024;3141
MULTIPOLYGON(((7189099.86425935 666054.419023436,7189105.66057557 666055.114502766,7189105.37572339 666057.545923325,7189113.27381696 666058.488744238,7189112.12295396 666068.244475171,7189098.42854487 666066.606163898,7189099.86425935 666054.419023436)));12;1025;3144
MULTIPOLYGON(((7189098.89115639 666068.614168906,7189113.48450123 666071.018226715,7189112.1425807 666079.201962431,7189108.75954946 666078.646987851,7189108.17227894 666082.241832466,7189096.97291864 666080.402934528,7189098.89115639 666068.614168906)));11;1026;3145
MULTIPOLYGON(((7189096.77120653 666084.173592406,7189110.44670197 666086.445577978,7189108.54238642 666098.003104513,7189094.86689228 666095.731107217,7189096.77120653 666084.173592406)));10;1027;3146
MULTIPOLYGON(((7189009.84121131 666101.219869365,7189023.08360181 666102.681574562,7189021.82256929 666114.176547137,7189008.58030381 666112.704770431,7189009.84121131 666101.219869365)));27;1028;3147
MULTIPOLYGON(((7189007.64430871 666117.623415507,7189021.52589426 666119.354645472,7189020.01270615 666131.530692193,7189006.13124588 666129.78938948,7189007.64430871 666117.623415507)));28;1029;3148
MULTIPOLYGON(((7189033.21427886 666134.501177009,7189048.4142022 666136.228607388,7189046.89714456 666149.612034714,7189031.6972221 666147.88458914,7189033.21427886 666134.501177009)));38;1030;3149
MULTIPOLYGON(((7189031.63051859 666149.694868876,7189045.59013406 666151.386851724,7189044.18320098 666163.030963246,7189030.23453825 666161.349165429,7189031.63051859 666149.694868876)));37;1031;3150
MULTIPOLYGON(((7189059.24082535 666109.085207399,7189075.31391875 666110.97433313,7189073.97883042 666122.186706449,7189057.66205728 666120.294553753,7189059.24082535 666109.085207399)));17;1032;3151
MULTIPOLYGON(((7189071.40598816 666096.427069243,7189078.36258745 666097.358271004,7189077.04231437 666107.373485288,7189062.53099154 666105.503675933,7189063.83484406 666096.816415731,7189069.35151287 666097.729812882,7189071.40598816 666096.427069243)));16;1033;3152
MULTIPOLYGON(((7189058.56851724 666137.471044603,7189071.79646943 666139.204275214,7189070.5232077 666148.99870652,7189057.30633263 666147.265603246,7189058.56851724 666137.471044603)));39;1034;3153
MULTIPOLYGON(((7189057.88069678 666151.880971869,7189070.20212598 666153.462139818,7189068.71666202 666165.185795136,7189056.39523359 666163.604616412,7189057.88069678 666151.880971869)));40;1035;3154
MULTIPOLYGON(((7189115.81544235 666116.345055022,7189136.38331311 666119.366384331,7189134.5185514 666132.202264898,7189113.93948162 666129.190839174,7189115.81544235 666116.345055022)));7;1036;3155
MULTIPOLYGON(((7189124.56315962 666024.368019861,7189157.29404323 666028.344476054,7189218.63003453 666035.78359086,7189190.47829273 666207.080070395,7189153.3532347 666192.051272103,7189156.97247907 666181.571415998,7189105.42630334 666160.961174659,7189094.75948457 666242.329355167,7189061.94542314 666226.277285016,7189062.2513419 666223.041196556,7189041.61951616 666219.817688931,7189041.95879491 666213.885481251,7189026.13735141 666213.146379682,7189017.62995058 666206.833050876,7188990.02671581 666202.979985323,7189011.1003274 666039.698245776,7189119.08004869 666054.797423768,7189124.56315962 666024.368019861)));Jardim Vergínia VIII;1037;3156
MULTIPOLYGON(((7189087.48947669 666140.474971117,7189101.94404586 666142.45479718,7189100.00633266 666156.708446733,7189085.56284113 666154.72874232,7189087.48947669 666140.474971117)));50;1038;3157
MULTIPOLYGON(((7189085.63739406 666157.657629085,7189100.639186 666160.177515012,7189098.62802493 666172.307225375,7189083.61515812 666169.787188934,7189085.63739406 666157.657629085)));49;1039;3158
MULTIPOLYGON(((7188882.78521028 666232.079283492,7188945.53072221 666238.409826052,7188990.13690032 666254.054370056,7188896.06690764 666275.116124702,7188892.12247906 666273.376948478,7188882.78521028 666232.079283492)));Praça Massae Yassumoto;1040;3159
MULTIPOLYGON(((7188840.43233081 666226.816134783,7188878.57892736 666230.014910429,7188946.0741011 666235.679786328,7188990.44196028 666249.993231659,7188999.56585206 666294.206483157,7189018.49037428 666301.11166776,7189127.06922117 666334.019669714,7189095.64975448 666402.161233504,7189072.8431779 666395.640439293,7189033.94178872 666384.513273709,7189015.32799541 666390.088312722,7189001.32506087 666382.05668304,7188982.71313387 666371.382133614,7188926.8046353 666382.7937997,7188793.30170773 666413.256486488,7188779.7843589 666345.455481242,7188773.33804486 666313.158687384,7188753.99920548 666295.875052599,7188737.49812219 666281.131907396,7188748.88875852 666250.514954913,7188836.20019325 666242.95279663,7188840.43233081 666226.816134783)));Jardim Vergínia IV;1041;3160
MULTIPOLYGON(((7188671.35433323 666564.256922203,7188680.20535561 666581.259873257,7188637.9362955 666603.18265207,7188567.3367183 666628.084114663,7188579.30926388 666660.459271094,7188515.99221624 666685.903455269,7188490.77593798 666670.035681713,7188452.49706429 666637.32424828,7188671.35433323 666564.256922203)));Monte Bianco Condomínio;1042;3161
MULTIPOLYGON(((7188696.74731114 666615.009979738,7188704.5511606 666634.263840791,7188523.32303939 666704.879587227,7188515.99221624 666685.903455269,7188579.30926388 666660.459271094,7188696.74731114 666615.009979738)));Conjunto Residencial Monte Bérico;1043;3162
MULTIPOLYGON(((7188819.32276314 666596.568393775,7188830.15787138 666600.083471903,7188832.33431724 666604.135095946,7188846.78875271 666631.128504051,7188822.63749387 666664.243351941,7188789.82740684 666677.369007861,7188764.2070582 666621.742879294,7188796.47215477 666607.000514628,7188819.32276314 666596.568393775)));Condomínio Fortezza di Capri;1044;3168
MULTIPOLYGON(((7188682.06619131 666790.15894205,7188698.94468558 666833.341143628,7188720.80748383 666824.859205758,7188729.06225419 666845.245736408,7188733.60645693 666862.014357868,7188751.81292328 666924.903744479,7188748.04313817 666926.054215051,7188748.14648163 666948.935414988,7188720.2780969 666950.379961044,7188627.58288813 666955.194162915,7188614.82501495 666915.645077382,7188624.97079509 666895.286089489,7188619.77784042 666883.479870953,7188604.74550255 666867.375921509,7188594.12503772 666829.64448599,7188682.06619131 666790.15894205)));Villaggio di Roma Condomínio;1045;3176
MULTIPOLYGON(((7188763.68860592 666969.473037879,7188757.51259589 667040.29993025,7188755.91529151 667061.841947581,7188751.0803936 667059.558209965,7188711.09083103 667021.943913492,7188711.26771571 667007.71914444,7188722.76779678 667007.640788016,7188721.45146967 666970.950210765,7188739.07336309 666970.334173026,7188763.68860592 666969.473037879)));Condomínio Villagio di Napoli;1046;3177
MULTIPOLYGON(((7189001.32506087 666382.05668304,7189015.32799541 666390.088312722,7188978.20655275 666448.106911468,7188923.53686714 666504.358182387,7188902.52814424 666560.130918728,7188882.65099797 666599.678095945,7188846.78875271 666631.128504051,7188832.33431724 666604.135095946,7188838.65469598 666600.983726636,7188833.97109123 666590.0691971,7188829.81500078 666580.388729249,7188820.07513613 666583.246156893,7188800.78966033 666543.817252814,7188846.96313986 666505.401161662,7188905.24929445 666463.945385443,7188959.47761811 666414.691490233,7189001.32506087 666382.05668304)));Condominio Villagio di Garda;1047;3180
MULTIPOLYGON(((7189033.94178872 666384.513273709,7189066.92339468 666456.772651963,7189036.29075006 666470.31847554,7189047.33947532 666504.866500377,7189062.61629077 666501.282709326,7189118.93897537 666634.273152659,7189102.60349825 666645.500694397,7189096.19010264 666649.898621138,7189082.46344934 666624.070840434,7189064.54651496 666632.401082385,7188978.20655275 666448.106911468,7189015.32799541 666390.088312722,7189033.94178872 666384.513273709)));Ca'd'Oro Condominium;1048;3182
MULTIPOLYGON(((7189194.19848106 665926.753763789,7189264.86163221 665931.550676577,7189256.83237842 666027.300700809,7189230.70302171 666023.405822584,7189216.16219445 666021.233877307,7189126.22988912 666007.826968765,7189138.22108745 665933.920584049,7189193.04978821 665940.826097237,7189194.19848106 665926.753763789)));Jardim Vergínia V;1049;3191
MULTIPOLYGON(((7189128.95881577 666030.831686828,7189145.83987859 666033.676514084,7189143.8768712 666045.505017636,7189126.98473366 666042.660038662,7189128.95881577 666030.831686828)));1;1050;3194
MULTIPOLYGON(((7189127.44350313 666045.8754103,7189146.47487489 666048.626094953,7189144.79013188 666060.347358275,7189125.76996234 666057.586733717,7189127.44350313 666045.8754103)));2;1051;3195
MULTIPOLYGON(((7189230.70302171 666023.405822584,7189256.83237842 666027.300700809,7189252.94238572 666055.214513158,7189227.76771713 666051.160329974,7189230.70302171 666023.405822584)));Jardinete Vergínia;1052;3202
MULTIPOLYGON(((7189122.69056286 666101.468237487,7189137.2907453 666103.319020828,7189135.53378164 666117.293216198,7189129.24014947 666116.501003603,7189129.56035615 666113.898966279,7189121.26488322 666112.840518891,7189122.69056286 666101.468237487)));6;1053;3205
MULTIPOLYGON(((7189154.89860467 666105.619530082,7189171.88668348 666107.872132688,7189170.3099166 666119.816109847,7189153.33291534 666117.563629083,7189154.89860467 666105.619530082)));60;1054;3206
MULTIPOLYGON(((7189157.76866042 666090.320858828,7189173.76086096 666092.480634692,7189172.00390559 666105.559369139,7189156.02290705 666103.389654399,7189157.76866042 666090.320858828)));61;1055;3207
MULTIPOLYGON(((7189151.28603535 666157.664704343,7189162.14986435 666161.552126559,7189157.22561587 666175.43685621,7189149.69254881 666172.747730152,7189151.11579898 666168.740622305,7189147.78504016 666167.542316677,7189151.28603535 666157.664704343)));54;1056;3209
MULTIPOLYGON(((7189180.47231346 666154.443703793,7189193.01590367 666162.245828785,7189186.68495204 666172.531185256,7189174.14149183 666164.718993201,7189180.47231346 666154.443703793)));57;1057;3210
MULTIPOLYGON(((7189225.87053487 666063.04002808,7189273.00237478 666072.436842798,7189313.65177305 666080.183915241,7189268.5293526 666223.6114595,7189263.95114909 666238.174712016,7189200.39887219 666211.992239743,7189225.87053487 666063.04002808)));Jardim Vergínia VI;1058;3215
MULTIPOLYGON(((7189279.09665219 665952.202398127,7189436.56328336 665973.48667145,7189421.27434735 666090.117355681,7189308.73932767 666065.342260497,7189267.08442363 666053.799545463,7189279.09665219 665952.202398127)));Jardim Vergínia VII;1059;3219
MULTIPOLYGON(((7189372.38023559 666179.335897235,7189455.54100979 666187.589061687,7189447.77609377 666204.538052732,7189441.42096675 666222.148436087,7189359.713945 666214.587194069,7189372.38023559 666179.335897235)));Villagio Mirano;1060;3230
MULTIPOLYGON(((7189105.42630334 666160.961174659,7189156.97247907 666181.571415998,7189153.3532347 666192.051272103,7189190.47829273 666207.080070395,7189200.39887219 666211.992239743,7189161.3739896 666304.822495222,7189119.12789316 666287.355474445,7189091.84918066 666276.080677863,7189094.75948457 666242.329355167,7189105.42630334 666160.961174659)));Jardim Vergínia IX;1061;3233
