geometry;name;indexOfID;id
MULTIPOLYGON(((7181716.34143066 666612.186401367,7181708.56243896 666619.594421387,7181702.72839355 666626.910400391,7181700.50543213 666631.077392578,7181698.65344238 666636.911437988,7181698.00543213 666641.727416992,7181697.54241943 666646.264404297,7181697.54241943 666651.450439453,7181697.7144165 666656.764404297,7181697.72741699 666657.192382812,7181699.57940674 666662.563415527,7181701.89538574 666667.285400391,7181704.85839844 666672.657409668,7181708.84039307 666684.139404297,7181709.67340088 666690.159423828,7181709.76641846 666693.956420898,7181708.00640869 666697.104431152,7181702.72839355 666700.716430664,7181695.41241455 666704.698425293,7181688.28240967 666708.772399902,7181680.22540283 666715.069396973,7181673.46539307 666720.903442383,7181669.668396 666724.885437012,7181665.77941895 666730.34942627,7181663.27844238 666737.850402832,7181663.00140381 666745.258422852,7181663.9274292 666750.722412109,7181665.13140869 666756.834411621,7181666.61242676 666765.168395996,7181668.37243652 666772.854431152,7181668.37243652 666782.022399902,7181666.61242676 666789.616394043,7181662.72338867 666796.098388672,7181658.6484375 666802.303405762,7181652.90740967 666810.081420898,7181645.22143555 666816.56439209,7181638.8314209 666819.712585449,7181633.36761475 666821.379638672,7181627.71862793 666821.93560791,7181620.77362061 666821.101623535,7181613.92059326 666819.712585449,7181609.38360596 666819.712585449,7181602.43762207 666819.805603027,7181598.05560303 666820.376586914,7181593.91864014 666821.101623535,7181587.43658447 666822.213623047,7181580.30560303 666824.528625488,7181572.61962891 666825.176635742,7181564.84063721 666825.454589844,7181556.87658691 666825.268615723,7181548.7276001 666826.565612793,7181543.07861328 666829.34362793,7181537.33758545 666833.047607422,7181529.74359131 666838.326599121,7181523.81658936 666843.604614258,7181520.29760742 666848.234619141,7181517.61260986 666853.698608398,7181513.3526001 666861.292602539,7181509.74060059 666867.959594727,7181502.70361328 666878.423583984,7181494.98260498 666892.352600098,7181494.09362793 666895.283630371,7181493.07263184 666900.926635742,7181492.42358398 666916.299621582,7181494.23461914 666937.588623047,7181499.39263916 666953.277587891,7181506.91558838 666964.453613281,7181514.22259521 666971.975585938,7181525.99743652 666982.760437012,7181524.17962646 666985.942626953,7181524.61358643 666986.190795898,7181524.46520996 666986.496398926,7181524.25579834 666986.764038086,7181523.99523926 666986.981994629,7181523.69482422 666987.140625,7181523.36779785 666987.232788086,7181523.02880859 666987.254638672,7181522.69262695 666987.204833984,7181522.37438965 666987.08581543,7181522.0880127 666986.903015137,7181500.82299805 666964.968383789,7181500.19641113 666964.155212402,7181499.5826416 666963.332214355,7181498.98181152 666962.499633789,7181498.39422607 666961.657836914,7181497.81982422 666960.806640625,7181497.2590332 666959.946594238,7181496.71203613 666959.07800293,7181496.17840576 666958.200622559,7181495.65899658 666957.315002441,7181495.15362549 666956.421386719,7181494.66223145 666955.520019531,7181494.18499756 666954.610839844,7181493.72241211 666953.694213867,7181493.27423096 666952.770629883,7181492.84063721 666951.840026855,7181492.42181396 666950.902587891,7181492.01782227 666949.95880127,7181491.62860107 666949.008605957,7181491.25439453 666948.052612305,7181490.89562988 666947.090637207,7181490.55181885 666946.12322998,7181490.22320557 666945.150390625,7181489.91021729 666944.172607422,7181489.61242676 666943.190002441,7181489.3302002 666942.20300293,7181489.06378174 666941.211425781,7181488.81280518 666940.216003418,7181488.57763672 666939.21661377,7181488.35821533 666938.213623047,7181488.15460205 666937.207214355,7181487.96704102 666936.197814941,7181487.79522705 666935.18560791,7181487.6394043 666934.170837402,7181487.49963379 666933.153625488,7181487.3760376 666932.134399414,7181487.26818848 666931.11340332,7181485.84222412 666919.585021973,7181485.59399414 666917.963012695,7181485.30023193 666916.348388672,7181484.96099854 666914.743041992,7181484.57641602 666913.147827148,7181484.14703369 666911.564025879,7181483.67303467 666909.993041992,7181483.15478516 666908.436218262,7181482.59301758 666906.89440918,7181481.98779297 666905.36920166,7181481.33978271 666903.861633301,7181480.64941406 666902.37298584,7181479.91723633 666900.904418945,7181479.14398193 666899.457214355,7181478.33001709 666898.032409668,7181477.47619629 666896.63104248,7181476.58319092 666895.254394531,7181475.65179443 666893.903442383,7181474.68243408 666892.579406738,7181473.6762085 666891.283203125,7181472.63360596 666890.015991211,7181471.55578613 666888.778808594,7181470.44342041 666887.572631836,7181469.29742432 666886.398010254,7181468.11859131 666885.256408691,7181466.90820312 666884.148620605,7181465.66680908 666883.075439453,7181464.39581299 666882.037597656,7181463.0958252 666881.036193848,7181461.76818848 666880.072021484,7181460.41381836 666879.145385742,7181459.03381348 666878.257629395,7181457.62921143 666877.409240723,7181456.20141602 666876.600585938,7181454.7512207 666875.832824707,7181453.27978516 666875.106201172,7181451.78863525 666874.421386719,7181451.8616333 666869.691589355,7181498.12158203 666789.521606445,7181542.331604 666787.891601562,7181548.99163818 666787.521606445,7181553.6116333 666787.01159668,7181559.29162598 666784.291625977,7181562.47161865 666781.171630859,7181565.65161133 666776.661621094,7181575.581604 666760.191589355,7181581.99200439 666748.609008789,7181598.84082031 666757.855224609,7181625.79882812 666723.707641602,7181710.72442627 666576.715637207,7181694.66540527 666552.874389648,7181697.90179443 666547.221984863,7181720.81243896 666561.331237793,7181737.07958984 666532.201782227,7181739.12243652 666533.381408691,7181740.23461914 666540.696411133,7181740.24859619 666541.032592773,7181740.51263428 666547.179626465,7181740.77459717 666553.09362793,7181740.88262939 666555.51361084,7181741.80859375 666568.755615234,7181741.89361572 666582.858642578,7181741.53063965 666589.962585449,7181739.77160645 666595.055603027,7181736.62261963 666597.370605469,7181732.08502197 666599.406982422,7181732.08099365 666599.409423828,7181730.37939453 666600.890441895,7181727.08343506 666603.759399414,7181721.15643311 666608.11138916,7181716.34143066 666612.186401367)));GREGÓRIO PIATKOWSKI;58;59
MULTIPOLYGON(((7180979.55023193 667237.370239258,7180998.47021484 667241.560241699,7180999.36022949 667242.430236816,7180999.40020752 667243.620239258,7180999.22021484 667244.000183105,7180997.55023193 667245.330200195,7180972.67022705 667253.780212402,7180971.48022461 667253.550231934,7180970.84020996 667252.770202637,7180970.65020752 667252.060241699,7180970.97021484 667249.760192871,7180974.84020996 667238.050231934,7180976.19018555 667237.080200195,7180976.98022461 667236.960205078,7180979.55023193 667237.370239258)));CLIOMAR SILVA DE SOUZA;59;60
MULTIPOLYGON(((7178919.85339355 666576.83203125,7178915.26159668 666551.646606445,7178905.5602417 666500.140197754,7178895.60021973 666437.600219727,7178894.30023193 666431.40020752,7178890.60021973 666416.700195312,7178888.20019531 666407.200195312,7178886.40020752 666395.100219727,7178886.00018311 666386.40020752,7178887.60021973 666377.800231934,7178890.00018311 666368.90020752,7178896.60021973 666348.600219727,7178903.60021973 666331.410217285,7178905.80023193 666330.40020752,7178908.64019775 666329.760192871,7178916.60021973 666329.800231934,7178919.40020752 666332.100219727,7178929.90020752 666341.90020752,7178939.10021973 666352.40020752,7178943.20019531 666363.100219727,7178945.40020752 666370.600219727,7178948.60021973 666381.300231934,7178950.20019531 666389.90020752,7178952.10021973 666400.40020752,7178954.10021973 666412.300231934,7178955.70019531 666425.500183105,7178957.20019531 666441.200195312,7178958.30023193 666449.600219727,7178958.94018555 666455.550231934,7178978.8102417 666564.860229492,7178919.85339355 666576.83203125)));ATHOS ABILHOA;60;61
MULTIPOLYGON(((7177200.35021973 668145.100219727,7177173.82019043 668174.440185547,7177155.36022949 668157.540222168,7177181.84020996 668128.140197754,7177200.35021973 668145.100219727)));DESEMBARGADOR LUIZ VIEL;61;62
MULTIPOLYGON(((7177088.3102417 668262.200195312,7177078.82019043 668273.310241699,7177075.17022705 668277.090209961,7177061.98022461 668291.90020752,7177046.68023682 668277.920227051,7177054.62023926 668268.810241699,7177059.82019043 668263.170227051,7177063.54022217 668259.460205078,7177070.5302124 668251.600219727,7177073.18023682 668248.540222168,7177088.3102417 668262.200195312)));null;62;63
MULTIPOLYGON(((7179859.8302002 671746.970214844,7179858.69018555 671746.860229492,7179857.64019775 671746.360229492,7179857.05023193 671745.810241699,7179856.42022705 671744.970214844,7179855.92022705 671744.040222168,7179855.5802002 671743.060241699,7179855.50018311 671742.170227051,7179855.54022217 671741.090209961,7179857.0802002 671720.170227051,7179859.26019287 671697.860229492,7179864.20019531 671696.840209961,7179877.57019043 671744.950195312,7179859.8302002 671746.970214844)));null;63;64
MULTIPOLYGON(((7175924.7802124 677409.210205078,7175933.94018555 677429.130187988,7175880.14019775 677452.130187988,7175871.22021484 677433.120239258,7175924.7802124 677409.210205078)));ARTHUR RODRIGUES TRAMUJAS NETO;64;65
MULTIPOLYGON(((7184588.14019775 669017.460205078,7184588.99023438 669017.280212402,7184592.93023682 669017.40020752,7184598.41021729 669018.760192871,7184604.5802002 669021.410217285,7184610.20019531 669025.180236816,7184614.65020752 669028.990234375,7184618.25018311 669033.350219727,7184621.17022705 669038.890197754,7184622.41021729 669042.920227051,7184622.47021484 669044.500183105,7184621.5802002 669045.730224609,7184619.67022705 669046.270202637,7184616.12023926 669045.710205078,7184612.92022705 669044.630187988,7184608.80023193 669042.760192871,7184604.3102417 669040.220214844,7184598.70019531 669035.840209961,7184594.17022705 669030.410217285,7184590.15020752 669024.15020752,7184588.36022949 669019.310241699,7184588.14019775 669017.460205078)));PROFESSORA IZAURA OLIVEIRA DE OLIVEIRA;65;66
MULTIPOLYGON(((7187257.05981445 668935.989624023,7187255.49798584 668940.642822266,7187258.9352417 668879.556640625,7187258.98583984 668879.094238281,7187259.06781006 668878.717224121,7187259.18902588 668878.35144043,7187259.34838867 668877.999816895,7187259.54364014 668877.667236328,7187259.77319336 668877.356628418,7187260.03381348 668877.07220459,7187260.32263184 668876.817199707,7187260.63739014 668876.59362793,7187260.97338867 668876.404602051,7187261.32720947 668876.25201416,7187261.69598389 668876.137634277,7187262.15258789 668876.04699707,7187292.54260254 668871.668823242,7187292.7354126 668871.651000977,7187292.85198975 668871.65222168,7187292.96881104 668871.665405273,7187293.08319092 668871.690185547,7187293.19439697 668871.726806641,7187293.30163574 668871.774597168,7187293.40283203 668871.832641602,7187293.49743652 668871.900634766,7187293.58538818 668871.978637695,7187293.66461182 668872.065002441,7187293.73443604 668872.15838623,7187293.79443359 668872.258789062,7187293.84381104 668872.364990234,7187293.88238525 668872.476196289,7187293.90924072 668872.589416504,7187293.92419434 668872.705383301,7187293.9274292 668872.822387695,7187293.91864014 668872.93939209,7187293.89819336 668873.054382324,7187293.86578369 668873.167236328,7187293.8223877 668873.275634766,7187293.76818848 668873.37878418,7187293.70300293 668873.476989746,7187293.54882812 668873.664794922,7187290.38763428 668877.369812012,7187287.00421143 668881.565795898,7187283.84680176 668885.708984375,7187280.17059326 668890.844238281,7187277.05560303 668895.492614746,7187274.19842529 668900.02923584,7187270.80780029 668905.805603027,7187267.76281738 668911.420593262,7187264.78381348 668917.387817383,7187262.27661133 668922.851623535,7187259.6340332 668929.156188965,7187257.05981445 668935.989624023)));AMSTERDAM;66;67
MULTIPOLYGON(((7186945.13018799 670884.550231934,7186936.6472168 670897.820800781,7186930.62420654 670912.67199707,7186924.01678467 670923.026611328,7186913.48583984 670935.246398926,7186911.50579834 670934.904602051,7186899.11401367 670903.570800781,7186945.13018799 670884.550231934)));PROFESSORA EGYPCIALINDA VELLOSO PARIGOT DE SOUZA;67;68
MULTIPOLYGON(((7181842.32922363 668365.526611328,7181831.08679199 668391.287597656,7181820.70959473 668386.724609375,7181815.66900635 668376.195800781,7181840.04901123 668364.523986816,7181842.32922363 668365.526611328)));CIRCE SILVA PEIXOTO;68;85
MULTIPOLYGON(((7180265.93041992 666407.310424805,7180275.1618042 666319.723999023,7180296.27038574 666313.920410156,7180306.29040527 666367.190429688,7180312.41040039 666395.530395508,7180295.41040039 666399.640441895,7180273.34039307 666405.800415039,7180265.93041992 666407.310424805)));JOSÉ BÓRIO;69;86
MULTIPOLYGON(((7186238.2802124 670170.610229492,7186242.69104004 670138.268798828,7186274.0802002 670178.700195312,7186238.2802124 670170.610229492)));REPÚBLICA ORIENTAL DO URUGUAY;70;87
MULTIPOLYGON(((7189693.37463379 674026.053039551,7189693.35662842 674038.316589355,7189618.43481445 674060.557983398,7189615.85821533 674061.262817383,7189613.07843018 674061.929382324,7189610.34179688 674062.448608398,7189607.38800049 674062.888793945,7189601.26123047 674063.539428711,7189598.28759766 674063.898010254,7189594.86962891 674064.407836914,7189594.78320312 674044.384399414,7189654.91918945 674044.285827637,7189675.5737915 674035.262023926,7189675.40063477 674026.075195312,7189693.37463379 674026.053039551)));ERWIN OFNER;71;88
MULTIPOLYGON(((7186549.34960938 676959.201782227,7186548.059021 676958.034606934,7186546.87982178 676957.006408691,7186545.2064209 676955.605834961,7186543.87384033 676954.537414551,7186541.88342285 676953.014831543,7186539.90319824 676951.582824707,7186537.73919678 676950.106628418,7186535.56799316 676948.713195801,7186533.23498535 676947.309020996,7186531.59100342 676946.374816895,7186529.43878174 676945.217834473,7186527.4407959 676944.208007812,7186525.45581055 676943.264221191,7186523.01641846 676942.182189941,7186520.70141602 676941.23223877,7186517.89624023 676940.177429199,7186515.02819824 676939.204589844,7186512.88800049 676938.546203613,7186511.3682251 676938.122436523,7186511.21063232 676938.069824219,7186511.059021 676938.001586914,7186510.91522217 676937.918395996,7186510.7802124 676937.821411133,7186510.65600586 676937.711242676,7186510.54321289 676937.588989258,7186510.44342041 676937.455993652,7186510.35742188 676937.313781738,7186510.28619385 676937.163635254,7186510.23059082 676937.007019043,7186510.1907959 676936.845825195,7186510.16760254 676936.681213379,7186510.16101074 676936.515014648,7186510.17120361 676936.349182129,7186510.19799805 676936.185241699,7186510.24102783 676936.024841309,7186510.30023193 676935.869384766,7186510.37463379 676935.720825195,7186510.46343994 676935.580383301,7186510.56604004 676935.449584961,7186510.68139648 676935.33001709,7186510.8079834 676935.222412109,7186510.94500732 676935.128234863,7186511.09063721 676935.048217773,7186520.36303711 676930.407226562,7186520.89941406 676930.138427734,7186524.54400635 676928.315612793,7186524.57641602 676928.267028809,7186525.16998291 676927.497009277,7186525.58459473 676927.038635254,7186525.87683105 676926.746398926,7186526.33520508 676926.331787109,7186527.10522461 676925.738220215,7186527.4487915 676925.508605957,7186527.97943115 676925.19140625,7186528.3182373 676925.011230469,7186528.87719727 676924.747619629,7186529.23199463 676924.60144043,7186530.15344238 676924.291015625,7186530.75280762 676924.140014648,7186531.15820312 676924.059387207,7186531.74041748 676923.973022461,7186532.15161133 676923.932617188,7186532.76922607 676923.902832031,7186533.15283203 676923.903625488,7186533.34539795 676923.913391113,7186533.77020264 676923.934631348,7186534.15203857 676923.973022461,7186534.76342773 676924.06439209,7186535.42700195 676924.204589844,7186536.00341797 676924.370788574,7186540.1763916 676921.544433594,7186546.42303467 676917.611206055,7186549.35302734 676915.906616211,7186548.78881836 676921.342834473,7186548.31518555 676926.748413086,7186548.18200684 676929.318237305,7186548.10339355 676932.869018555,7186548.14801025 676936.673583984,7186548.27941895 676939.713806152,7186548.61419678 676944.043395996,7186549.02062988 676947.605224609,7186549.66802979 676951.88659668,7186550.36639404 676955.57421875,7186551.00244141 676958.445617676,7186551.82641602 676961.573425293,7186550.57922363 676960.35559082,7186549.34960938 676959.201782227)));DAS NAÇÕES;72;69
MULTIPOLYGON(((7181401.21398926 673689.509216309,7181401.0380249 673688.639038086,7181400.95080566 673687.755432129,7181400.95300293 673686.867797852,7181401.0447998 673685.984619141,7181401.22540283 673685.11541748,7181401.49279785 673684.268798828,7181401.84423828 673683.453613281,7181402.27618408 673682.67779541,7181402.78424072 673681.949829102,7181404.28240967 673680.355041504,7181405.45861816 673679.289001465,7181406.73339844 673678.343383789,7181408.09503174 673677.527404785,7181409.52978516 673676.848815918,7181411.02441406 673676.314025879,7181412.56402588 673675.928405762,7181414.13421631 673675.69543457,7181415.71960449 673675.617614746,7181417.30480957 673675.69543457,7181418.875 673675.928405762,7181420.41479492 673676.314025879,7181421.90924072 673676.848815918,7181423.34399414 673677.527404785,7181424.70562744 673678.343383789,7181425.98040771 673679.289001465,7181426.81860352 673680.048828125,7181427.52081299 673681.330993652,7181454.93359375 673789.422241211,7181454.95422363 673792.108642578,7181454.72821045 673792.74041748,7181454.05700684 673794.159240723,7181453.25018311 673795.505432129,7181452.31542969 673796.765991211,7181451.26141357 673797.928833008,7181450.09838867 673798.982788086,7181448.83782959 673799.917785645,7181447.49163818 673800.724609375,7181446.07299805 673801.395812988,7181444.59521484 673801.924438477,7181443.07281494 673802.305786133,7181441.52020264 673802.536010742,7181439.95263672 673802.613037109,7181438.38500977 673802.536010742,7181436.8326416 673802.305786133,7181435.3102417 673801.924438477,7181433.83239746 673801.395812988,7181433.23919678 673801.135803223,7181432.44378662 673800.740783691,7181431.69238281 673800.267822266,7181430.99279785 673799.721191406,7181430.35180664 673799.106628418,7181429.77600098 673798.430603027,7181429.27160645 673797.699829102,7181428.84362793 673796.92199707,7181428.49621582 673796.104797363,7181428.23321533 673795.256591797,7181401.21398926 673689.509216309)));ARNALDO FAIVRO BUSATO;73;70
MULTIPOLYGON(((7181436.72503662 673828.491638184,7181436.54901123 673827.621398926,7181436.46160889 673826.738037109,7181436.46380615 673825.850219727,7181436.55578613 673824.967224121,7181436.73638916 673824.098022461,7181437.00360107 673823.251403809,7181437.35522461 673822.436035156,7181437.78179932 673821.788391113,7181438.29498291 673820.932189941,7181439.793396 673819.337402344,7181440.96942139 673818.27142334,7181442.24438477 673817.325805664,7181443.60583496 673816.510009766,7181445.04083252 673815.831237793,7181446.53521729 673815.296386719,7181448.07501221 673814.910827637,7181449.64501953 673814.678039551,7181451.23040771 673814.600036621,7181452.8157959 673814.678039551,7181454.38580322 673814.910827637,7181455.92559814 673815.296386719,7181457.41998291 673815.831237793,7181458.8550415 673816.510009766,7181460.21643066 673817.325805664,7181461.49121094 673818.27142334,7181461.9197998 673818.659790039,7181462.70819092 673820.077636719,7181484.68902588 673906.726989746,7181485.51721191 673910.184387207,7181486.23303223 673913.606201172,7181486.84100342 673916.988586426,7181487.35162354 673920.370422363,7181487.71362305 673923.278015137,7181488.06121826 673926.843811035,7181488.29260254 673930.200195312,7181488.70440674 673937.709228516,7181488.76940918 673938.753234863,7181488.85241699 673939.77142334,7181488.94464111 673940.699829102,7181489.0737915 673941.792785645,7181489.19543457 673942.681396484,7181489.36578369 673943.776794434,7181489.53424072 673944.739807129,7181489.76739502 673945.929992676,7181490.04803467 673947.207397461,7181490.35479736 673948.460632324,7181496.04919434 673970.775390625,7181496.58538818 673972.772033691,7181497.18621826 673974.714782715,7181497.84881592 673976.60760498,7181498.65118408 673978.645629883,7181499.16918945 673979.846801758,7181499.70800781 673981.018981934,7181503.04943848 673988.028442383,7181504.53179932 673991.25958252,7181505.8973999 673994.478027344,7181507.14959717 673997.678405762,7181508.30578613 674000.897033691,7181509.22460938 674003.679199219,7181510.25683594 674007.110229492,7181511.13421631 674010.358032227,7181553.35302734 674177.57043457,7181553.44763184 674177.987609863,7181553.56280518 674178.764404297,7181553.60144043 674179.548400879,7181553.56280518 674180.332641602,7181553.44763184 674181.109191895,7181553.25683594 674181.870605469,7181552.99243164 674182.609802246,7181552.65679932 674183.319641113,7181552.25299072 674183.993041992,7181551.78540039 674184.623596191,7181551.25823975 674185.205200195,7181550.6763916 674185.73260498,7181550.0458374 674186.200195312,7181549.37243652 674186.603820801,7181548.6628418 674186.93939209,7181547.92358398 674187.204040527,7181547.57940674 674187.299987793,7181537.33319092 674189.914794922,7181536.91601562 674190.009399414,7181536.1394043 674190.124633789,7181535.35522461 674190.163208008,7181534.57098389 674190.124633789,7181533.79443359 674190.009399414,7181533.03302002 674189.818603516,7181532.29382324 674189.554199219,7181531.58398438 674189.218383789,7181530.9105835 674188.814819336,7181530.2800293 674188.347229004,7181529.69842529 674187.820007324,7181529.17120361 674187.238220215,7181528.70343018 674186.60760498,7181527.9642334 674185.224609375,7181527.69958496 674184.485412598,7181527.6036377 674184.141235352,7181485.09643555 674017.772827148,7181484.26702881 674014.315795898,7181483.54980469 674010.894226074,7181482.94042969 674007.512023926,7181482.42840576 674004.130432129,7181482.06542969 674001.223022461,7181481.71618652 673997.657226562,7181481.48382568 673994.301025391,7181481.06903076 673986.791992188,7181481.00341797 673985.74822998,7181480.92022705 673984.730224609,7181480.82739258 673983.801635742,7181480.69781494 673982.70880127,7181480.57598877 673981.82019043,7181480.4052124 673980.72479248,7181480.23620605 673979.76184082,7181480.00280762 673978.571838379,7181479.72161865 673977.294433594,7181479.41418457 673976.041381836,7181473.71099854 673953.728820801,7181473.17401123 673951.732421875,7181472.57263184 673949.789794922,7181471.90924072 673947.897399902,7181471.56079102 673946.984008789,7181471.10601807 673945.859619141,7181470.58782959 673944.658813477,7181470.04840088 673943.486633301,7181466.70422363 673936.478637695,7181465.22039795 673933.247802734,7181463.8536377 673930.030212402,7181462.60021973 673926.830200195,7181461.44281006 673923.611999512,7181460.52301025 673920.830200195,7181459.48944092 673917.399597168,7181458.61083984 673914.15222168,7181436.72503662 673828.491638184)));ARNALDO FAIVRO BUSATO;74;71
